ImageID,ExpertID,Factor,Score
Img_197,Expert_4,Shape,5
Img_197,Expert_4,Overall,4
Img_197,Expert_5,Location,3
Img_197,Expert_5,Colour_Texture,4
Img_197,Expert_5,Shape,3
Img_197,Expert_5,Overall,5
Img_198,Expert_1,Location,4
Img_198,Expert_1,Colour_Texture,4
Img_198,Expert_1,Shape,5
Img_198,Expert_1,Overall,4
Img_198,Expert_2,Location,4
Img_198,Expert_2,Colour_Texture,3
Img_198,Expert_2,Shape,3
Img_198,Expert_2,Overall,4
Img_198,Expert_3,Location,3
Img_198,Expert_3,Colour_Texture,4
Img_198,Expert_3,Shape,5
Img_198,Expert_3,Overall,3
Img_198,Expert_4,Location,3
Img_198,Expert_4,Colour_Texture,3
Img_198,Expert_4,Shape,4
Img_198,Expert_4,Overall,4
Img_198,Expert_5,Location,4
Img_198,Expert_5,Colour_Texture,3
Img_198,Expert_5,Shape,5
Img_198,Expert_5,Overall,5
Img_199,Expert_1,Location,3
Img_199,Expert_1,Colour_Texture,5
Img_199,Expert_1,Shape,3
Img_199,Expert_1,Overall,5
Img_199,Expert_2,Location,5
Img_199,Expert_2,Colour_Texture,5
Img_199,Expert_2,Shape,4
Img_199,Expert_2,Overall,4
Img_199,Expert_3,Location,4
Img_199,Expert_3,Colour_Texture,5
Img_199,Expert_3,Shape,5
Img_199,Expert_3,Overall,3
Img_199,Expert_4,Location,4
Img_199,Expert_4,Colour_Texture,4
Img_199,Expert_4,Shape,4
Img_199,Expert_4,Overall,5
Img_199,Expert_5,Location,3
Img_199,Expert_5,Colour_Texture,3
Img_199,Expert_5,Shape,3
Img_199,Expert_5,Overall,5
Img_200,Expert_1,Location,5
Img_200,Expert_1,Colour_Texture,3
Img_200,Expert_1,Shape,4
Img_200,Expert_1,Overall,4
Img_200,Expert_2,Location,4
Img_200,Expert_2,Colour_Texture,5
Img_200,Expert_2,Shape,4
Img_200,Expert_2,Overall,3
Img_200,Expert_3,Location,5
Img_200,Expert_3,Colour_Texture,5
Img_200,Expert_3,Shape,3
Img_200,Expert_3,Overall,4
Img_200,Expert_4,Location,3
Img_200,Expert_4,Colour_Texture,3
Img_200,Expert_4,Shape,3
Img_200,Expert_4,Overall,3
Img_200,Expert_5,Location,5
Img_200,Expert_5,Colour_Texture,3
Img_200,Expert_5,Shape,3
Img_200,Expert_5,Overall,3
